"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/12/2023","AQS","490495010","1","0.046","ppm","43","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/13/2023","AQS","490495010","1","0.044","ppm","41","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/14/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/15/2023","AQS","490495010","1","0.054","ppm","50","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/16/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/17/2023","AQS","490495010","1","0.055","ppm","51","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/18/2023","AQS","490495010","1","0.048","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/19/2023","AQS","490495010","1","0.042","ppm","39","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/20/2023","AQS","490495010","1","0.043","ppm","40","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/21/2023","AQS","490495010","1","0.049","ppm","45","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/22/2023","AQS","490495010","1","0.046","ppm","43","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/23/2023","AQS","490495010","1","0.046","ppm","43","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/24/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/25/2023","AQS","490495010","1","0.054","ppm","50","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/26/2023","AQS","490495010","1","0.047","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/27/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/28/2023","AQS","490495010","1","0.05","ppm","46","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/29/2023","AQS","490495010","1","0.047","ppm","44","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"09/30/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/01/2023","AQS","490495010","1","0.043","ppm","40","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/02/2023","AQS","490495010","1","0.035","ppm","32","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/03/2023","AQS","490495010","1","0.033","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/04/2023","AQS","490495010","1","0.035","ppm","32","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/05/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/06/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/07/2023","AQS","490495010","1","0.041","ppm","38","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/08/2023","AQS","490495010","1","0.044","ppm","41","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/09/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/10/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/11/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/12/2023","AQS","490495010","1","0.025","ppm","23","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/13/2023","AQS","490495010","1","0.036","ppm","33","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/14/2023","AQS","490495010","1","0.034","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/15/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/16/2023","AQS","490495010","1","0.037","ppm","34","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/17/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/18/2023","AQS","490495010","1","0.045","ppm","42","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/19/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/20/2023","AQS","490495010","1","0.037","ppm","34","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/21/2023","AQS","490495010","1","0.045","ppm","42","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/22/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/23/2023","AQS","490495010","1","0.042","ppm","39","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/24/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/25/2023","AQS","490495010","1","0.044","ppm","41","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/26/2023","AirNow","490495010","1","0.041","ppm","38","Spanish Fork","24","100.0000","44201","Ozone","","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/27/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/28/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/29/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/30/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"10/31/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/01/2023","AQS","490495010","1","0.033","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/02/2023","AQS","490495010","1","0.029","ppm","27","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/03/2023","AQS","490495010","1","0.031","ppm","29","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/04/2023","AQS","490495010","1","0.033","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/05/2023","AQS","490495010","1","0.026","ppm","24","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/06/2023","AQS","490495010","1","0.039","ppm","36","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/07/2023","AQS","490495010","1","0.04","ppm","37","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/08/2023","AQS","490495010","1","0.036","ppm","33","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/09/2023","AQS","490495010","1","0.032","ppm","30","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/10/2023","AQS","490495010","1","0.036","ppm","33","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/11/2023","AQS","490495010","1","0.038","ppm","35","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/12/2023","AQS","490495010","1","0.044","ppm","41","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/13/2023","AQS","490495010","1","0.037","ppm","34","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/14/2023","AQS","490495010","1","0.043","ppm","40","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/15/2023","AQS","490495010","1","0.038","ppm","35","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/16/2023","AQS","490495010","1","0.033","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/17/2023","AQS","490495010","1","0.024","ppm","22","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/18/2023","AQS","490495010","1","0.03","ppm","28","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/19/2023","AQS","490495010","1","0.034","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/20/2023","AirNow","490495010","1","0.029","ppm","27","Spanish Fork","24","100.0000","44201","Ozone","","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/21/2023","AQS","490495010","1","0.023","ppm","21","Spanish Fork","13","76.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/22/2023","AQS","490495010","1","0.024","ppm","22","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/23/2023","AQS","490495010","1","0.02","ppm","19","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/24/2023","AQS","490495010","1","0.017","ppm","16","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/25/2023","AQS","490495010","1","0.026","ppm","24","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/26/2023","AQS","490495010","1","0.029","ppm","27","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/27/2023","AQS","490495010","1","0.027","ppm","25","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/28/2023","AQS","490495010","1","0.025","ppm","23","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/29/2023","AQS","490495010","1","0.016","ppm","15","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"11/30/2023","AQS","490495010","1","0.014","ppm","13","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/01/2023","AQS","490495010","1","0.031","ppm","29","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/02/2023","AQS","490495010","1","0.035","ppm","32","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/03/2023","AQS","490495010","1","0.031","ppm","29","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/04/2023","AQS","490495010","1","0.022","ppm","20","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/05/2023","AQS","490495010","1","0.022","ppm","20","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/06/2023","AQS","490495010","1","0.032","ppm","30","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/07/2023","AQS","490495010","1","0.038","ppm","35","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/08/2023","AQS","490495010","1","0.035","ppm","32","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/09/2023","AQS","490495010","1","0.034","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/10/2023","AQS","490495010","1","0.033","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/11/2023","AQS","490495010","1","0.024","ppm","22","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/12/2023","AQS","490495010","1","0.018","ppm","17","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/13/2023","AQS","490495010","1","0.025","ppm","23","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/14/2023","AQS","490495010","1","0.022","ppm","20","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/15/2023","AQS","490495010","1","0.021","ppm","19","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/16/2023","AQS","490495010","1","0.02","ppm","19","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/17/2023","AQS","490495010","1","0.021","ppm","19","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/18/2023","AQS","490495010","1","0.034","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/19/2023","AQS","490495010","1","0.032","ppm","30","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/20/2023","AQS","490495010","1","0.029","ppm","27","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/21/2023","AQS","490495010","1","0.028","ppm","26","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/22/2023","AQS","490495010","1","0.027","ppm","25","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/23/2023","AQS","490495010","1","0.036","ppm","33","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/24/2023","AQS","490495010","1","0.033","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/25/2023","AQS","490495010","1","0.034","ppm","31","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/26/2023","AQS","490495010","1","0.029","ppm","27","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/27/2023","AQS","490495010","1","0.032","ppm","30","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/28/2023","AQS","490495010","1","0.022","ppm","20","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/29/2023","AQS","490495010","1","0.02","ppm","19","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/30/2023","AQS","490495010","1","0.035","ppm","32","Spanish Fork","17","100.0000","44201","Ozone","087","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
"12/31/2023","AirNow","490495010","1","0.03","ppm","28","Spanish Fork","19","79.0000","44201","Ozone","","39340","Provo-Orem, UT","49","Utah","049","Utah","40.136378","-111.657936"
